data_path,subject,issueTime,sex,treatment,strain,time_group,split,group_id,link_name,whitened_path,file_ID
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box02/mic/20241101_151500.WAV,14,145249,F,Control,Wistar,late,train,4,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151500_subject014.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box02/mic/20241101_151500_whitened.flac,20241101_151500_subject014
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box02/mic/20241101_152000.WAV,14,145249,F,Control,Wistar,late,train,4,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_152000_subject014.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box02/mic/20241101_152000_whitened.flac,20241101_152000_subject014
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box11/mic/20241101_145021.WAV,26,145517,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_145021_subject026.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box11/mic/20241101_145021_whitened.flac,20241101_145021_subject026
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box11/mic/20241101_145500.WAV,26,145517,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_145500_subject026.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box11/mic/20241101_145500_whitened.flac,20241101_145500_subject026
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box11/mic/20241101_150000.WAV,26,145517,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150000_subject026.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box11/mic/20241101_150000_whitened.flac,20241101_150000_subject026
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box11/mic/20241101_150500.WAV,26,145517,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150500_subject026.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box11/mic/20241101_150500_whitened.flac,20241101_150500_subject026
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box11/mic/20241101_151000.WAV,26,145517,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151000_subject026.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box11/mic/20241101_151000_whitened.flac,20241101_151000_subject026
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box11/mic/20241101_151500.WAV,26,145517,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151500_subject026.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box11/mic/20241101_151500_whitened.flac,20241101_151500_subject026
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box11/mic/20241101_152000.WAV,26,145517,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_152000_subject026.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box11/mic/20241101_152000_whitened.flac,20241101_152000_subject026
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box03/mic/20241101_145022.WAV,30,145313,F,EtOH,Wistar,early,train,8,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_145022_subject030.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box03/mic/20241101_145022_whitened.flac,20241101_145022_subject030
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box03/mic/20241101_145500.WAV,30,145313,F,EtOH,Wistar,early,train,8,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_145500_subject030.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box03/mic/20241101_145500_whitened.flac,20241101_145500_subject030
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box03/mic/20241101_150000.WAV,30,145313,F,EtOH,Wistar,middle,train,12,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150000_subject030.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box03/mic/20241101_150000_whitened.flac,20241101_150000_subject030
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box03/mic/20241101_150500.WAV,30,145313,F,EtOH,Wistar,middle,train,12,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150500_subject030.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box03/mic/20241101_150500_whitened.flac,20241101_150500_subject030
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box03/mic/20241101_151000.WAV,30,145313,F,EtOH,Wistar,middle,train,12,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151000_subject030.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box03/mic/20241101_151000_whitened.flac,20241101_151000_subject030
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box03/mic/20241101_151500.WAV,30,145313,F,EtOH,Wistar,late,train,10,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151500_subject030.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box03/mic/20241101_151500_whitened.flac,20241101_151500_subject030
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box03/mic/20241101_152000.WAV,30,145313,F,EtOH,Wistar,late,train,10,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_152000_subject030.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box03/mic/20241101_152000_whitened.flac,20241101_152000_subject030
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box12/mic/20241101_145023.WAV,33,145539,M,EtOH,Wistar,,,0,,,20241101_145023_subject033
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box12/mic/20241101_145500.WAV,33,145539,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_145500_subject033.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box12/mic/20241101_145500_whitened.flac,20241101_145500_subject033
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box12/mic/20241101_150000.WAV,33,145539,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150000_subject033.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box12/mic/20241101_150000_whitened.flac,20241101_150000_subject033
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box12/mic/20241101_150500.WAV,33,145539,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150500_subject033.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box12/mic/20241101_150500_whitened.flac,20241101_150500_subject033
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box12/mic/20241101_151000.WAV,33,145539,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151000_subject033.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box12/mic/20241101_151000_whitened.flac,20241101_151000_subject033
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box12/mic/20241101_151500.WAV,33,145539,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151500_subject033.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box12/mic/20241101_151500_whitened.flac,20241101_151500_subject033
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box12/mic/20241101_152000.WAV,33,145539,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_152000_subject033.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box12/mic/20241101_152000_whitened.flac,20241101_152000_subject033
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box13/mic/20241101_145022.WAV,36,145553,M,EtOH,Wistar,,,0,,,20241101_145022_subject036
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box13/mic/20241101_145500.WAV,36,145553,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_145500_subject036.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box13/mic/20241101_145500_whitened.flac,20241101_145500_subject036
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box13/mic/20241101_150000.WAV,36,145553,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150000_subject036.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box13/mic/20241101_150000_whitened.flac,20241101_150000_subject036
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box13/mic/20241101_150500.WAV,36,145553,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150500_subject036.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box13/mic/20241101_150500_whitened.flac,20241101_150500_subject036
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box13/mic/20241101_151000.WAV,36,145553,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151000_subject036.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box13/mic/20241101_151000_whitened.flac,20241101_151000_subject036
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box13/mic/20241101_151500.WAV,36,145553,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151500_subject036.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box13/mic/20241101_151500_whitened.flac,20241101_151500_subject036
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box13/mic/20241101_152000.WAV,36,145553,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_152000_subject036.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box13/mic/20241101_152000_whitened.flac,20241101_152000_subject036
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box04/mic/20241101_145023.WAV,37,145333,F,EtOH,Wistar,early,train,8,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_145023_subject037.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box04/mic/20241101_145023_whitened.flac,20241101_145023_subject037
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box04/mic/20241101_145500.WAV,37,145333,F,EtOH,Wistar,early,train,8,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_145500_subject037.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box04/mic/20241101_145500_whitened.flac,20241101_145500_subject037
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box04/mic/20241101_150000.WAV,37,145333,F,EtOH,Wistar,early,train,8,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150000_subject037.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box04/mic/20241101_150000_whitened.flac,20241101_150000_subject037
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box04/mic/20241101_150500.WAV,37,145333,F,EtOH,Wistar,middle,train,12,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150500_subject037.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box04/mic/20241101_150500_whitened.flac,20241101_150500_subject037
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box04/mic/20241101_151000.WAV,37,145333,F,EtOH,Wistar,middle,train,12,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151000_subject037.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box04/mic/20241101_151000_whitened.flac,20241101_151000_subject037
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box04/mic/20241101_151500.WAV,37,145333,F,EtOH,Wistar,late,validation,10,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/validation/20241101_151500_subject037.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box04/mic/20241101_151500_whitened.flac,20241101_151500_subject037
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box04/mic/20241101_152000.WAV,37,145333,F,EtOH,Wistar,late,train,10,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_152000_subject037.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box04/mic/20241101_152000_whitened.flac,20241101_152000_subject037
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box14/mic/20241101_145022.WAV,40,145607,M,EtOH,Wistar,,,0,,,20241101_145022_subject040
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box14/mic/20241101_145500.WAV,40,145607,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_145500_subject040.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box14/mic/20241101_145500_whitened.flac,20241101_145500_subject040
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box14/mic/20241101_150000.WAV,40,145607,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150000_subject040.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box14/mic/20241101_150000_whitened.flac,20241101_150000_subject040
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box14/mic/20241101_150500.WAV,40,145607,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150500_subject040.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box14/mic/20241101_150500_whitened.flac,20241101_150500_subject040
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box14/mic/20241101_151000.WAV,40,145607,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151000_subject040.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box14/mic/20241101_151000_whitened.flac,20241101_151000_subject040
